,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
1576,Peter Solomon_ARI,,,4,,,,,31,,,,,,,8,P,https://www.fantasypros.com/mlb/players/peter-solomon.php,31.1,26.0,1.0,0.0,8.54,1.5,30.0,16.0,17.0,0.0,3.0,0.0,7.52,peter-solomon,"Peter Solomon (ARI - RP,SP)",Peter Solomon,Solomon,ARI,"RP,SP",NRI,1-3-0SV|8.54|1.50|7.52K9,,,,,,,,,,,,"1-3-0SV|8.54|1.50|7.52K9
",1667.0
1577,Phil Maton_HOU,,,7,,,,,53,,,,,,,130,P,https://www.fantasypros.com/mlb/players/phil-maton.php,57.5,64.0,2.0,0.0,4.23,1.3,27.0,22.0,57.0,0.0,2.0,0.0,10.02,phil-maton,Phil Maton (HOU - RP),Phil Maton,Maton,HOU,RP,,2-2-0SV|4.23|1.30|10.02K9,,,,,,,,,,,,"2-2-0SV|4.23|1.30|10.02K9
",584.0
1578,Phillip Diehl_CLE,,,2,,,,,13,,,,,,,10,P,https://www.fantasypros.com/mlb/players/phillip-diehl.php,12.5,11.0,1.0,0.0,8.88,1.48,12.0,6.0,13.0,0.0,0.0,0.0,7.92,phillip-diehl,Phillip Diehl (CLE - RP),Phillip Diehl,Diehl,CLE,RP,NRI,1-0-0SV|8.88|1.48|7.92K9,,,,,,,,,,,,"1-0-0SV|8.88|1.48|7.92K9
",1626.0
1579,Phillip Evans_ARI,50.0,6.0,1,5.0,1.0,0.23,0.294,12,2.0,0.0,5.0,15.0,0.346,0.641,18,H,https://www.fantasypros.com/mlb/players/phillip-evans.php,,,,,,,,,,,,,,phillip-evans,"Phillip Evans (ARI - 3B,OF,SS)",Phillip Evans,Evans,ARI,"3B,OF,SS",NRI,.230|6R|1HR|5RBI|1SB,,,,,,,,,,,,".230|6R|1HR|5RBI|1SB
",1449.0
1580,Phillips Valdez_COL,,,2,,,,,15,,,,,,,11,P,https://www.fantasypros.com/mlb/players/phillips-valdez.php,14.0,13.0,0.0,0.0,7.69,1.54,12.0,7.0,13.0,0.0,0.0,0.0,8.36,phillips-valdez,Phillips Valdez (COL - RP),Phillips Valdez,Valdez,COL,RP,MiLB,0-0-0SV|7.69|1.54|8.36K9,,,,,,,,,,,,"0-0-0SV|7.69|1.54|8.36K9
",1602.0
1581,R.J. Dabovich_SF,,,1,,,,,10,,,,,,,26,P,https://www.fantasypros.com/mlb/players/rj-dabovich.php,12.0,14.0,1.0,0.0,3.75,1.33,5.0,6.0,12.0,0.0,1.0,0.0,10.5,rj-dabovich,R.J. Dabovich (SF - RP),R.J. Dabovich,Dabovich,SF,RP,MiLB,1-1-0SV|3.75|1.33|10.50K9,,,,,,,,,,,,"1-1-0SV|3.75|1.33|10.50K9
",1283.0
1582,Rafael Dolis_FA,,,1,,,,,9,,,,,,,-1,P,https://www.fantasypros.com/mlb/players/rafael-dolis.php,9.7,14.0,1.0,2.0,18.56,1.6,20.0,7.0,14.0,0.0,0.0,0.0,12.99,rafael-dolis,Rafael Dolis (FA - RP),Rafael Dolis,Dolis,FA,RP,FA,1-0-2SV|18.56|1.60|12.99K9,,,,,,,,,,,,"1-0-2SV|18.56|1.60|12.99K9
",1731.0
1583,Rafael Marchan_PHI,49.0,6.0,1,6.0,0.0,0.238,0.296,12,2.0,0.0,4.0,11.0,0.344,0.641,21,H,https://www.fantasypros.com/mlb/players/rafael-marchan.php,,,,,,,,,,,,,,rafael-marchan,Rafael Marchan (PHI - C),Rafael Marchan,Marchan,PHI,C,MiLB,.238|6R|1HR|6RBI|0SB,,,,,,,,,,,,".238|6R|1HR|6RBI|0SB
",1377.0
1584,Ralph Garza Jr._FA,,,3,,,,,23,,,,,,,21,P,https://www.fantasypros.com/mlb/players/ralph-garza.php,23.1,17.0,1.0,0.0,6.34,1.4,16.0,10.0,17.0,0.0,1.0,0.0,6.62,ralph-garza,Ralph Garza Jr. (FA - RP),Ralph Garza Jr.,Garza Jr.,FA,RP,FA,1-1-0SV|6.34|1.40|6.62K9,,,,,,,,,,,,"1-1-0SV|6.34|1.40|6.62K9
",1378.0
1585,Randy Dobnak_MIN,,,2,,,,,22,,,,,,,20,P,https://www.fantasypros.com/mlb/players/randy-dobnak.php,20.6,12.0,1.0,0.0,5.91,1.33,14.0,6.0,13.0,1.0,1.0,0.0,5.24,randy-dobnak,"Randy Dobnak (MIN - RP,SP)",Randy Dobnak,Dobnak,MIN,"RP,SP",NRI,1-1-0SV|5.91|1.33|5.24K9,,,,,,,,,,,,"1-1-0SV|5.91|1.33|5.24K9
",1400.0
1586,Randy Rodriguez_SF,,,2,,,,,15,,,,,,,29,P,https://www.fantasypros.com/mlb/players/randy-rodriguez.php,18.2,20.0,1.0,0.0,4.66,1.56,9.0,13.0,18.0,0.0,1.0,0.0,9.89,randy-rodriguez,"Randy Rodriguez (SF - RP,SP)",Randy Rodriguez,Rodriguez,SF,"RP,SP",MiLB,1-1-0SV|4.66|1.56|9.89K9,,,,,,,,,,,,"1-1-0SV|4.66|1.56|9.89K9
",1232.0
1587,Randy Vasquez_NYY,,,1,,,,,7,,,,,,,7,P,https://www.fantasypros.com/mlb/players/randy-vasquez.php,7.0,6.0,0.0,0.0,4.56,1.4,4.0,3.0,2.0,2.0,1.0,0.0,7.71,randy-vasquez,Randy Vasquez (NYY - SP),Randy Vasquez,Vasquez,NYY,SP,MiLB,0-1-0SV|4.56|1.40|7.71K9,,,,,,,,,,,,"0-1-0SV|4.56|1.40|7.71K9
",1681.0
1588,Ray Kerr_SD,,,2,,,,,11,,,,,,,15,P,https://www.fantasypros.com/mlb/players/ray-kerr.php,12.3,13.0,1.0,0.0,7.47,1.54,10.0,8.0,14.0,0.0,0.0,0.0,9.51,ray-kerr,Ray Kerr (SD - RP),Ray Kerr,Kerr,SD,RP,,1-0-0SV|7.47|1.54|9.51K9,,,,,,,,,,,,"1-0-0SV|7.47|1.54|9.51K9
",1504.0
1589,Reed Garrett_BAL,,,2,,,,,13,,,,,,,7,P,https://www.fantasypros.com/mlb/players/reed-garrett.php,12.2,11.0,0.0,0.0,8.4,1.57,11.0,6.0,12.0,0.0,0.0,0.0,8.11,reed-garrett,Reed Garrett (BAL - RP),Reed Garrett,Garrett,BAL,RP,NRI,0-0-0SV|8.40|1.57|8.11K9,,,,,,,,,,,,"0-0-0SV|8.40|1.57|8.11K9
",1682.0
1590,Reiss Knehr_SD,,,4,,,,,21,,,,,,,28,P,https://www.fantasypros.com/mlb/players/reiss-knehr.php,22.3,20.0,1.0,0.0,5.69,1.49,14.0,12.0,18.0,1.0,1.0,0.0,8.07,reiss-knehr,"Reiss Knehr (SD - P,RP)",Reiss Knehr,Knehr,SD,"P,RP",,1-1-0SV|5.69|1.49|8.07K9,,,,,,,,,,,,"1-1-0SV|5.69|1.49|8.07K9
",1249.0
1591,Rene Pinto_TB,62.0,6.0,2,7.0,0.0,0.217,0.263,13,3.0,0.0,4.0,21.0,0.349,0.612,18,H,https://www.fantasypros.com/mlb/players/rene-pinto.php,,,,,,,,,,,,,,rene-pinto,Rene Pinto (TB - C),Rene Pinto,Pinto,TB,C,MiLB,.217|6R|2HR|7RBI|0SB,,,,,,,,,,,,".217|6R|2HR|7RBI|0SB
",1450.0
1592,Rex Brothers_FA,,,3,,,,,11,,,,,,,-10,P,https://www.fantasypros.com/mlb/players/rex-brothers.php,10.8,17.0,1.0,0.0,17.08,1.71,21.0,8.0,12.0,1.0,0.0,0.0,14.17,rex-brothers,Rex Brothers (FA - RP),Rex Brothers,Brothers,FA,RP,FA,1-0-0SV|17.08|1.71|14.17K9,,,,,,,,,,,,"1-0-0SV|17.08|1.71|14.17K9
",1752.0
1593,Richard Bleier_BOS,,,4,,,,,60,,,,,,,109,P,https://www.fantasypros.com/mlb/players/richard-bleier.php,54.9,39.0,2.0,1.0,4.1,1.31,25.0,12.0,57.0,0.0,3.0,0.0,6.39,richard-bleier,Richard Bleier (BOS - RP),Richard Bleier,Bleier,BOS,RP,,2-3-1SV|4.10|1.31|6.39K9,,,,,,,,,,,,"2-3-1SV|4.10|1.31|6.39K9
",674.0
1594,Richard Lovelady_KC,,,4,,,,,37,,,,,,,79,P,https://www.fantasypros.com/mlb/players/richard-lovelady.php,40.2,40.0,2.0,0.0,4.22,1.3,19.0,15.0,41.0,0.0,2.0,0.0,8.96,richard-lovelady,Richard Lovelady (KC - RP),Richard Lovelady,Lovelady,KC,RP,,2-2-0SV|4.22|1.30|8.96K9,,,,,,,,,,,,"2-2-0SV|4.22|1.30|8.96K9
",801.0
1595,Richie Martin_CIN,51.0,6.0,1,4.0,2.0,0.207,0.259,11,2.0,1.0,4.0,17.0,0.317,0.575,18,H,https://www.fantasypros.com/mlb/players/richie-martin.php,,,,,,,,,,,,,,richie-martin,Richie Martin (CIN - 2B),Richie Martin,Martin,CIN,2B,MiLB,.207|6R|1HR|4RBI|2SB,,,,,,,,,,,,".207|6R|1HR|4RBI|2SB
",1451.0
1596,Richie Palacios_CLE,61.0,7.0,1,6.0,2.0,0.239,0.305,15,4.0,0.0,6.0,14.0,0.348,0.653,29,H,https://www.fantasypros.com/mlb/players/richie-palacios.php,,,,,,,,,,,,,,richie-palacios,Richie Palacios (CLE - OF),Richie Palacios,Palacios,CLE,OF,,.239|7R|1HR|6RBI|2SB,,,,,,,,,,,,".239|7R|1HR|6RBI|2SB
",1233.0
1597,Ricky Karcher_CIN,,,3,,,,,17,,,,,,,29,P,https://www.fantasypros.com/mlb/players/ricky-karcher.php,19.7,23.0,1.0,0.0,5.25,1.72,11.0,16.0,20.0,0.0,1.0,0.0,10.51,ricky-karcher,Ricky Karcher (CIN - RP),Ricky Karcher,Karcher,CIN,RP,MiLB,1-1-0SV|5.25|1.72|10.51K9,,,,,,,,,,,,"1-1-0SV|5.25|1.72|10.51K9
",1234.0
1598,Ricky Vanasco_TEX,,,2,,,,,8,,,,,,,6,P,https://www.fantasypros.com/mlb/players/ricky-vanasco.php,8.0,7.0,0.0,0.0,5.23,1.69,5.0,5.0,2.0,2.0,1.0,0.0,7.88,ricky-vanasco,"Ricky Vanasco (TEX - RP,SP)",Ricky Vanasco,Vanasco,TEX,"RP,SP",MiLB,0-1-0SV|5.23|1.69|7.88K9,,,,,,,,,,,,"0-1-0SV|5.23|1.69|7.88K9
",1693.0
1599,Rico Garcia_OAK,,,3,,,,,19,,,,,,,25,P,https://www.fantasypros.com/mlb/players/joshua-garcia.php,19.9,18.0,1.0,0.0,6.29,1.39,14.0,8.0,20.0,0.0,1.0,0.0,8.14,joshua-garcia,Rico Garcia (OAK - RP),Rico Garcia,Garcia,OAK,RP,NRI,1-1-0SV|6.29|1.39|8.14K9,,,,,,,,,,,,"1-1-0SV|6.29|1.39|8.14K9
",1304.0
1600,Riley O'Brien_SEA,,,2,,,,,15,,,,,,,-4,P,https://www.fantasypros.com/mlb/players/riley-obrien.php,14.6,12.0,0.0,0.0,11.92,1.51,19.0,7.0,11.0,1.0,1.0,0.0,7.4,riley-obrien,Riley O'Brien (SEA - RP),Riley O'Brien,O'Brien,SEA,RP,NRI,0-1-0SV|11.92|1.51|7.40K9,,,,,,,,,,,,"0-1-0SV|11.92|1.51|7.40K9
",1741.0
1601,Riley Pint_COL,,,4,,,,,31,,,,,,,40,P,https://www.fantasypros.com/mlb/players/riley-pint.php,32.8,33.0,1.0,0.0,5.19,1.6,19.0,22.0,32.0,0.0,2.0,0.0,9.05,riley-pint,Riley Pint (COL - RP),Riley Pint,Pint,COL,RP,MiLB,1-2-0SV|5.19|1.60|9.05K9,,,,,,,,,,,,"1-2-0SV|5.19|1.60|9.05K9
",1083.0
1602,Rob Brantly_TOR,27.0,3.0,0,3.0,0.0,0.219,0.275,6,1.0,0.0,2.0,6.0,0.274,0.548,8,H,https://www.fantasypros.com/mlb/players/rob-brantly.php,,,,,,,,,,,,,,rob-brantly,Rob Brantly (TOR - C),Rob Brantly,Brantly,TOR,C,NRI,.219|3R|0HR|3RBI|0SB,,,,,,,,,,,,".219|3R|0HR|3RBI|0SB
",1668.0
1603,Rob Zastryzny_PIT,,,4,,,,,21,,,,,,,-12,P,https://www.fantasypros.com/mlb/players/rob-zastryzny.php,18.8,17.0,1.0,0.0,12.69,1.62,27.0,10.0,20.0,0.0,1.0,0.0,8.14,rob-zastryzny,Rob Zastryzny (PIT - RP),Rob Zastryzny,Zastryzny,PIT,RP,NRI,1-1-0SV|12.69|1.62|8.14K9,,,,,,,,,,,,"1-1-0SV|12.69|1.62|8.14K9
",1756.0
1604,Robbie Erlin_LAD,,,3,,,,,16,,,,,,,-14,P,https://www.fantasypros.com/mlb/players/robbie-erlin.php,14.7,13.0,1.0,0.0,15.61,1.39,26.0,5.0,8.0,2.0,0.0,0.0,7.96,robbie-erlin,Robbie Erlin (LAD - RP),Robbie Erlin,Erlin,LAD,RP,MiLB,1-0-0SV|15.61|1.39|7.96K9,,,,,,,,,,,,"1-0-0SV|15.61|1.39|7.96K9
",1761.0
1605,Robert Dugger_FA,,,6,,,,,25,,,,,,,15,P,https://www.fantasypros.com/mlb/players/robert-dugger.php,22.7,25.0,1.0,0.0,8.34,1.68,21.0,13.0,13.0,4.0,0.0,0.0,9.91,robert-dugger,"Robert Dugger (FA - P,RP)",Robert Dugger,Dugger,FA,"P,RP",FA,1-0-0SV|8.34|1.68|9.91K9,,,,,,,,,,,,"1-0-0SV|8.34|1.68|9.91K9
",1505.0
1606,Robert Gasser_MIL,,,3,,,,,20,,,,,,,29,P,https://www.fantasypros.com/mlb/players/robert-gasser.php,21.0,19.0,1.0,0.0,4.52,1.49,11.0,11.0,13.0,2.0,1.0,0.0,8.14,robert-gasser,Robert Gasser (MIL - SP),Robert Gasser,Gasser,MIL,SP,MiLB,1-1-0SV|4.52|1.49|8.14K9,,,,,,,,,,,,"1-1-0SV|4.52|1.49|8.14K9
",1235.0
1607,Robert Gsellman_FA,,,3,,,,,20,,,,,,,-1,P,https://www.fantasypros.com/mlb/players/robert-gsellman.php,17.6,13.0,1.0,0.0,10.77,1.51,21.0,7.0,10.0,2.0,0.0,0.0,6.65,robert-gsellman,Robert Gsellman (FA - RP),Robert Gsellman,Gsellman,FA,RP,FA,1-0-0SV|10.77|1.51|6.65K9,,,,,,,,,,,,"1-0-0SV|10.77|1.51|6.65K9
",1732.0
1608,Robert Stock_MIL,,,3,,,,,16,,,,,,,12,P,https://www.fantasypros.com/mlb/players/robert-stock.php,16.6,14.0,1.0,0.0,8.7,1.48,16.0,8.0,12.0,1.0,0.0,0.0,7.59,robert-stock,"Robert Stock (MIL - RP,SP)",Robert Stock,Stock,MIL,"RP,SP",NRI,1-0-0SV|8.70|1.48|7.59K9,,,,,,,,,,,,"1-0-0SV|8.70|1.48|7.59K9
",1582.0
1609,Robinson Cano_FA,91.0,9.0,2,10.0,0.0,0.238,0.275,22,4.0,0.0,5.0,19.0,0.358,0.633,36,H,https://www.fantasypros.com/mlb/players/robinson-cano.php,,,,,,,,,,,,,,robinson-cano,Robinson Cano (FA - 2B),Robinson Cano,Cano,FA,2B,FA,.238|9R|2HR|10RBI|0SB,,,,,,,,,,,,".238|9R|2HR|10RBI|0SB
",1128.0
1610,Rodolfo Duran_NYY,92.0,11.0,4,12.0,1.0,0.234,0.299,21,4.0,0.0,9.0,23.0,0.407,0.706,48,H,https://www.fantasypros.com/mlb/players/rodolfo-duran.php,,,,,,,,,,,,,,rodolfo-duran,Rodolfo Duran (NYY - C),Rodolfo Duran,Duran,NYY,C,NRI,.234|11R|4HR|12RBI|1SB,,,,,,,,,,,,".234|11R|4HR|12RBI|1SB
",1010.0
1611,Roenis Elias_CHC,,,2,,,,,15,,,,,,,11,P,https://www.fantasypros.com/mlb/players/roenis-elias.php,13.5,11.0,1.0,0.0,7.28,1.54,11.0,6.0,14.0,0.0,1.0,0.0,7.33,roenis-elias,Roenis Elias (CHC - RP),Roenis Elias,Elias,CHC,RP,NRI,1-1-0SV|7.28|1.54|7.33K9,,,,,,,,,,,,"1-1-0SV|7.28|1.54|7.33K9
",1603.0
1612,Roman Quinn_CLE,36.0,5.0,1,3.0,2.0,0.197,0.266,7,1.0,0.0,3.0,13.0,0.3,0.566,11,H,https://www.fantasypros.com/mlb/players/roman-quinn.php,,,,,,,,,,,,,,roman-quinn,Roman Quinn (CLE - OF),Roman Quinn,Quinn,CLE,OF,NRI,.197|5R|1HR|3RBI|2SB,,,,,,,,,,,,".197|5R|1HR|3RBI|2SB
",1604.0
1613,Ronald Guzman_SF,59.0,7.0,2,7.0,1.0,0.208,0.265,12,2.0,1.0,5.0,18.0,0.381,0.645,24,H,https://www.fantasypros.com/mlb/players/ronald-guzman.php,,,,,,,,,,,,,,ronald-guzman,Ronald Guzman (SF - 1B),Ronald Guzman,Guzman,SF,1B,MiLB,.208|7R|2HR|7RBI|1SB,,,,,,,,,,,,".208|7R|2HR|7RBI|1SB
",1321.0
1614,Ronaldo Hernandez_BOS,17.0,2.0,0,2.0,0.0,0.235,0.256,4,1.0,0.0,0.0,4.0,0.286,0.542,4,H,https://www.fantasypros.com/mlb/players/ronaldo-hernandez-c.php,,,,,,,,,,,,,,ronaldo-hernandez-c,Ronaldo Hernandez (BOS - C),Ronaldo Hernandez,Hernandez,BOS,C,NRI,.235|2R|0HR|2RBI|0SB,,,,,,,,,,,,".235|2R|0HR|2RBI|0SB
",1711.0
1615,Ronel Blanco_HOU,,,5,,,,,28,,,,,,,47,P,https://www.fantasypros.com/mlb/players/ronel-blanco.php,29.4,31.0,2.0,0.0,5.48,1.42,18.0,14.0,32.0,0.0,2.0,0.0,9.49,ronel-blanco,Ronel Blanco (HOU - RP),Ronel Blanco,Blanco,HOU,RP,,2-2-0SV|5.48|1.42|9.49K9,,,,,,,,,,,,"2-2-0SV|5.48|1.42|9.49K9
",1016.0
1616,Ronny Henriquez_MIN,,,3,,,,,23,,,,,,,40,P,https://www.fantasypros.com/mlb/players/ronny-henriquez.php,24.8,23.0,1.0,0.0,4.96,1.25,14.0,8.0,20.0,0.0,1.0,0.0,8.35,ronny-henriquez,Ronny Henriquez (MIN - RP),Ronny Henriquez,Henriquez,MIN,RP,,1-1-0SV|4.96|1.25|8.35K9,,,,,,,,,,,,"1-1-0SV|4.96|1.25|8.35K9
",1084.0
1617,Ronny Mauricio_NYM,28.0,3.0,1,3.0,1.0,0.232,0.259,7,1.0,0.0,1.0,7.0,0.372,0.63,12,H,https://www.fantasypros.com/mlb/players/ronny-mauricio-ss.php,,,,,,,,,,,,,,ronny-mauricio-ss,Ronny Mauricio (NYM - SS),Ronny Mauricio,Mauricio,NYM,SS,MiLB,.232|3R|1HR|3RBI|1SB,,,,,,,,,,,,".232|3R|1HR|3RBI|1SB
",1583.0
1618,Rony Garcia_DET,,,6,,,,,35,,,,,,,63,P,https://www.fantasypros.com/mlb/players/rony-garcia.php,38.0,35.0,2.0,0.0,4.79,1.26,20.0,13.0,27.0,2.0,2.0,0.0,8.29,rony-garcia,"Rony Garcia (DET - RP,SP)",Rony Garcia,Garcia,DET,"RP,SP",MiLB,2-2-0SV|4.79|1.26|8.29K9,,,,,,,,,,,,"2-2-0SV|4.79|1.26|8.29K9
",892.0
1619,Ryan Aguilar_LAA,43.0,5.0,1,4.0,1.0,0.175,0.254,8,2.0,0.0,5.0,15.0,0.273,0.527,13,H,https://www.fantasypros.com/mlb/players/ryan-aguilar.php,,,,,,,,,,,,,,ryan-aguilar,Ryan Aguilar (LAA - OF),Ryan Aguilar,Aguilar,LAA,OF,NRI,.175|5R|1HR|4RBI|1SB,,,,,,,,,,,,".175|5R|1HR|4RBI|1SB
",1550.0
1620,Ryan Borucki_CHC,,,4,,,,,27,,,,,,,49,P,https://www.fantasypros.com/mlb/players/ryan-borucki.php,29.9,29.0,1.0,0.0,5.21,1.42,17.0,15.0,32.0,0.0,1.0,0.0,8.73,ryan-borucki,Ryan Borucki (CHC - RP),Ryan Borucki,Borucki,CHC,RP,NRI,1-1-0SV|5.21|1.42|8.73K9,,,,,,,,,,,,"1-1-0SV|5.21|1.42|8.73K9
",1000.0
1621,Ryan Brasier_BOS,,,8,,,,,59,,,,,,,122,P,https://www.fantasypros.com/mlb/players/ryan-brasier.php,57.4,58.0,2.0,0.0,4.67,1.32,30.0,17.0,60.0,0.0,2.0,0.0,9.09,ryan-brasier,Ryan Brasier (BOS - RP),Ryan Brasier,Brasier,BOS,RP,,2-2-0SV|4.67|1.32|9.09K9,,,,,,,,,,,,"2-2-0SV|4.67|1.32|9.09K9
",617.0
1622,Ryan Buchter_FA,,,3,,,,,11,,,,,,,-32,P,https://www.fantasypros.com/mlb/players/ryan-buchter.php,9.4,11.0,1.0,0.0,25.51,1.98,27.0,8.0,13.0,0.0,0.0,0.0,10.53,ryan-buchter,Ryan Buchter (FA - RP),Ryan Buchter,Buchter,FA,RP,FA,1-0-0SV|25.51|1.98|10.53K9,,,,,,,,,,,,"1-0-0SV|25.51|1.98|10.53K9
",1773.0
1623,Ryan Castellani_FA,,,3,,,,,17,,,,,,,1,P,https://www.fantasypros.com/mlb/players/ryan-castellani.php,19.2,13.0,1.0,0.0,11.25,1.22,24.0,7.0,7.0,2.0,0.0,0.0,6.09,ryan-castellani,Ryan Castellani (FA - RP),Ryan Castellani,Castellani,FA,RP,FA,1-0-0SV|11.25|1.22|6.09K9,,,,,,,,,,,,"1-0-0SV|11.25|1.22|6.09K9
",1722.0
1624,Ryan Dorow_TEX,60.0,6.0,1,6.0,1.0,0.212,0.277,13,3.0,0.0,5.0,16.0,0.323,0.6,21,H,https://www.fantasypros.com/mlb/players/ryan-dorow.php,,,,,,,,,,,,,,ryan-dorow,"Ryan Dorow (TEX - 3B,SS)",Ryan Dorow,Dorow,TEX,"3B,SS",MiLB,.212|6R|1HR|6RBI|1SB,,,,,,,,,,,,".212|6R|1HR|6RBI|1SB
",1379.0
1625,Ryan Hendrix_ARI,,,2,,,,,12,,,,,,,15,P,https://www.fantasypros.com/mlb/players/ryan-hendrix.php,13.0,14.0,0.0,0.0,6.92,1.59,10.0,8.0,15.0,0.0,0.0,0.0,9.69,ryan-hendrix,Ryan Hendrix (ARI - RP),Ryan Hendrix,Hendrix,ARI,RP,NRI,0-0-0SV|6.92|1.59|9.69K9,,,,,,,,,,,,"0-0-0SV|6.92|1.59|9.69K9
",1506.0
1626,Ryan LaMarre_MIN,41.0,5.0,2,5.0,1.0,0.219,0.29,9,2.0,0.0,4.0,14.0,0.364,0.655,19,H,https://www.fantasypros.com/mlb/players/ryan-lamarre.php,,,,,,,,,,,,,,ryan-lamarre,Ryan LaMarre (MIN - OF),Ryan LaMarre,LaMarre,MIN,OF,NRI,.219|5R|2HR|5RBI|1SB,,,,,,,,,,,,".219|5R|2HR|5RBI|1SB
",1424.0
1627,Ryan Loutos_STL,,,1,,,,,10,,,,,,,19,P,https://www.fantasypros.com/mlb/players/ryan-loutos.php,10.0,9.0,1.0,0.0,3.6,1.3,4.0,4.0,10.0,0.0,1.0,0.0,8.1,ryan-loutos,Ryan Loutos (STL - RP),Ryan Loutos,Loutos,STL,RP,MiLB,1-1-0SV|3.60|1.30|8.10K9,,,,,,,,,,,,"1-1-0SV|3.60|1.30|8.10K9
",1425.0
1628,Ryan McKenna_BAL,94.0,12.0,2,10.0,2.0,0.22,0.292,21,4.0,0.0,10.0,32.0,0.338,0.63,32,H,https://www.fantasypros.com/mlb/players/ryan-mckenna.php,,,,,,,,,,,,,,ryan-mckenna,Ryan McKenna (BAL - OF),Ryan McKenna,McKenna,BAL,OF,,.220|12R|2HR|10RBI|2SB,,,,,,,,,,,,".220|12R|2HR|10RBI|2SB
",1178.0
1629,Ryan O'Hearn_BAL,83.0,9.0,3,11.0,0.0,0.23,0.286,19,3.0,0.0,7.0,25.0,0.372,0.659,33,H,https://www.fantasypros.com/mlb/players/ryan-ohearn.php,,,,,,,,,,,,,,ryan-ohearn,"Ryan O'Hearn (BAL - 1B,DH,OF)",Ryan O'Hearn,O'Hearn,BAL,"1B,DH,OF",NRI,.230|9R|3HR|11RBI|0SB,,,,,,,,,,,,".230|9R|3HR|11RBI|0SB
",1161.0
1630,Ryan Rolison_COL,,,5,,,,,25,,,,,,,22,P,https://www.fantasypros.com/mlb/players/ryan-rolison.php,22.7,18.0,1.0,0.0,5.46,1.53,14.0,9.0,7.0,4.0,2.0,0.0,7.14,ryan-rolison,Ryan Rolison (COL - SP),Ryan Rolison,Rolison,COL,SP,,1-2-0SV|5.46|1.53|7.14K9,,,,,,,,,,,,"1-2-0SV|5.46|1.53|7.14K9
",1358.0
1631,Ryan Sherriff_BOS,,,2,,,,,20,,,,,,,17,P,https://www.fantasypros.com/mlb/players/ryan-sherriff.php,19.5,18.0,1.0,0.0,6.93,1.5,15.0,10.0,20.0,0.0,2.0,0.0,8.31,ryan-sherriff,Ryan Sherriff (BOS - RP),Ryan Sherriff,Sherriff,BOS,RP,MiLB,1-2-0SV|6.93|1.50|8.31K9,,,,,,,,,,,,"1-2-0SV|6.93|1.50|8.31K9
",1470.0
1632,Rylan Bannon_HOU,51.0,6.0,2,6.0,1.0,0.225,0.297,11,2.0,0.0,5.0,13.0,0.364,0.661,25,H,https://www.fantasypros.com/mlb/players/rylan-bannon.php,,,,,,,,,,,,,,rylan-bannon,Rylan Bannon (HOU - 3B),Rylan Bannon,Bannon,HOU,3B,,.225|6R|2HR|6RBI|1SB,,,,,,,,,,,,".225|6R|2HR|6RBI|1SB
",1305.0
1633,Sam Bachman_LAA,,,1,,,,,6,,,,,,,9,P,https://www.fantasypros.com/mlb/players/sam-bachman.php,6.0,4.0,0.0,0.0,4.5,1.5,3.0,3.0,6.0,0.0,0.0,0.0,6.0,sam-bachman,Sam Bachman (LAA - SP),Sam Bachman,Bachman,LAA,SP,NRI,0-0-0SV|4.50|1.50|6.00K9,,,,,,,,,,,,"0-0-0SV|4.50|1.50|6.00K9
",1647.0
1634,Sam Clay_ARI,,,2,,,,,11,,,,,,,9,P,https://www.fantasypros.com/mlb/players/sam-clay.php,11.5,11.0,0.0,0.0,8.29,1.51,11.0,6.0,12.0,0.0,0.0,0.0,8.61,sam-clay,Sam Clay (ARI - RP),Sam Clay,Clay,ARI,RP,MiLB,0-0-0SV|8.29|1.51|8.61K9,,,,,,,,,,,,"0-0-0SV|8.29|1.51|8.61K9
",1648.0
1635,Sam Coonrod_NYM,,,3,,,,,26,,,,,,,45,P,https://www.fantasypros.com/mlb/players/sam-coonrod.php,28.0,27.0,1.0,0.0,5.29,1.38,16.0,12.0,27.0,0.0,1.0,0.0,8.68,sam-coonrod,Sam Coonrod (NYM - RP),Sam Coonrod,Coonrod,NYM,RP,,1-1-0SV|5.29|1.38|8.68K9,,,,,,,,,,,,"1-1-0SV|5.29|1.38|8.68K9
",1041.0
1636,Sam Delaplane_SF,,,2,,,,,11,,,,,,,31,P,https://www.fantasypros.com/mlb/players/sam-delaplane.php,14.0,19.0,1.0,0.0,3.86,1.29,6.0,7.0,14.0,0.0,1.0,0.0,12.21,sam-delaplane,Sam Delaplane (SF - RP),Sam Delaplane,Delaplane,SF,RP,NRI,1-1-0SV|3.86|1.29|12.21K9,,,,,,,,,,,,"1-1-0SV|3.86|1.29|12.21K9
",1201.0
