,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
1069,Jose Hernandez_PIT,,,7,,,,,49,,,,,,,99,P,https://www.fantasypros.com/mlb/players/jose-hernandez.php,51.1,57.0,2.0,0.0,4.53,1.43,26.0,24.0,53.0,0.0,3.0,0.0,10.04,jose-hernandez,Jose Hernandez (PIT - RP),Jose Hernandez,Hernandez,PIT,RP,,2-3-0SV|4.53|1.43|10.04K9,,,,,,,,,,,,"2-3-0SV|4.53|1.43|10.04K9
",807.0
1070,Jose Herrera_ARI,92.0,11.0,2,9.0,1.0,0.226,0.301,21,4.0,0.0,10.0,24.0,0.336,0.636,38,H,https://www.fantasypros.com/mlb/players/jose-herrera.php,,,,,,,,,,,,,,jose-herrera,Jose Herrera (ARI - C),Jose Herrera,Herrera,ARI,C,,.226|11R|2HR|9RBI|1SB,,,,,,,,,,,,".226|11R|2HR|9RBI|1SB
",1270.0
1071,Jose Iglesias_NYM,35.0,3.0,0,3.0,0.0,0.24,0.277,8,2.0,0.0,2.0,5.0,0.33,0.607,13,H,https://www.fantasypros.com/mlb/players/jose-iglesias.php,,,,,,,,,,,,,,jose-iglesias,Jose Iglesias (NYM - SS),Jose Iglesias,Iglesias,NYM,SS,NRI,.240|3R|0HR|3RBI|0SB,,,,,,,,,,,,".240|3R|0HR|3RBI|0SB
",1572.0
1072,Jose Marte_FA,,,2,,,,,15,,,,,,,20,P,https://www.fantasypros.com/mlb/players/jose-marte.php,16.0,16.0,0.0,0.0,4.98,1.65,9.0,11.0,16.0,0.0,1.0,0.0,9.0,jose-marte,Jose Marte (FA - RP),Jose Marte,Marte,FA,RP,FA,0-1-0SV|4.98|1.65|9.00K9,,,,,,,,,,,,"0-1-0SV|4.98|1.65|9.00K9
",1493.0
1073,Jose Quijada_LAA,,,3,,,,,14,,,,,,,36,P,https://www.fantasypros.com/mlb/players/jose-quijada.php,16.4,19.0,1.0,0.0,4.05,1.33,7.0,8.0,17.0,0.0,1.0,0.0,10.43,jose-quijada,Jose Quijada (LAA - RP),Jose Quijada,Quijada,LAA,RP,,1-1-0SV|4.05|1.33|10.43K9,,,,,,,,,,,,"1-1-0SV|4.05|1.33|10.43K9
",1303.0
1074,Jose Quintana_NYM,,,19,,,,,159,,,,,,,247,P,https://www.fantasypros.com/mlb/players/jose-quintana.php,157.1,131.0,10.0,0.0,4.15,1.36,72.0,54.0,27.0,27.0,9.0,0.0,7.5,jose-quintana,Jose Quintana (NYM - SP),Jose Quintana,Quintana,NYM,SP,,10-9-0SV|4.15|1.36|7.50K9,,,,,,,,,,,,"10-9-0SV|4.15|1.36|7.50K9
",282.0
1075,Jose Rodriguez_CWS,104.0,13.0,3,12.0,4.0,0.244,0.283,25,5.0,0.0,6.0,22.0,0.391,0.675,52,H,https://www.fantasypros.com/mlb/players/jose-rodriguez-ss.php,,,,,,,,,,,,,,jose-rodriguez-ss,"Jose Rodriguez (CWS - 2B,SS)",Jose Rodriguez,Rodriguez,CWS,"2B,SS",,.244|13R|3HR|12RBI|4SB,,,,,,,,,,,,".244|13R|3HR|12RBI|4SB
",1133.0
1076,Jose Ruiz_PHI,,,3,,,,,17,,,,,,,32,P,https://www.fantasypros.com/mlb/players/jose-ruiz.php,18.4,18.0,1.0,0.0,4.29,1.35,9.0,8.0,17.0,0.0,1.0,0.0,8.8,jose-ruiz,Jose Ruiz (PHI - RP),Jose Ruiz,Ruiz,PHI,RP,NRI,1-1-0SV|4.29|1.35|8.80K9,,,,,,,,,,,,"1-1-0SV|4.29|1.35|8.80K9
",1353.0
1077,Jose Soriano_LAA,,,7,,,,,52,,,,,,,164,P,https://www.fantasypros.com/mlb/players/jose-soriano.php,61.1,73.0,3.0,1.0,3.95,1.39,27.0,33.0,59.0,0.0,3.0,0.0,10.75,jose-soriano,Jose Soriano (LAA - RP),Jose Soriano,Soriano,LAA,RP,,3-3-1SV|3.95|1.39|10.75K9,,,,,,,,,,,,"3-3-1SV|3.95|1.39|10.75K9
",493.0
1078,Jose Suarez_LAA,,,11,,,,,63,,,,,,,95,P,https://www.fantasypros.com/mlb/players/jose-suarez.php,63.1,57.0,3.0,0.0,4.75,1.42,33.0,26.0,33.0,7.0,4.0,0.0,8.13,jose-suarez,Jose Suarez (LAA - SP),Jose Suarez,Suarez,LAA,SP,,3-4-0SV|4.75|1.42|8.13K9,,,,,,,,,,,,"3-4-0SV|4.75|1.42|8.13K9
",835.0
1079,Jose Tena_CLE,80.0,9.0,2,9.0,2.0,0.254,0.308,20,4.0,0.0,6.0,21.0,0.376,0.684,35,H,https://www.fantasypros.com/mlb/players/jose-tena.php,,,,,,,,,,,,,,jose-tena,Jose Tena (CLE - SS),Jose Tena,Tena,CLE,SS,,.254|9R|2HR|9RBI|2SB,,,,,,,,,,,,".254|9R|2HR|9RBI|2SB
",1317.0
1080,Jose Trevino_NYY,244.0,27.0,7,29.0,1.0,0.241,0.278,59,11.0,1.0,13.0,46.0,0.375,0.653,118,H,https://www.fantasypros.com/mlb/players/jose-trevino.php,,,,,,,,,,,,,,jose-trevino,Jose Trevino (NYY - C),Jose Trevino,Trevino,NYY,C,,.241|27R|7HR|29RBI|1SB,,,,,,,,,,,,".241|27R|7HR|29RBI|1SB
",706.0
1081,Jose Urena_TEX,,,8,,,,,57,,,,,,,42,P,https://www.fantasypros.com/mlb/players/jose-urena.php,49.3,34.0,3.0,0.0,5.82,1.58,32.0,21.0,14.0,9.0,3.0,0.0,6.21,jose-urena,Jose Urena (TEX - SP),Jose Urena,Urena,TEX,SP,NRI,3-3-0SV|5.82|1.58|6.21K9,,,,,,,,,,,,"3-3-0SV|5.82|1.58|6.21K9
",1227.0
1082,Jose Urquidy_HOU,,,19,,,,,95,,,,,,,151,P,https://www.fantasypros.com/mlb/players/jose-urquidy.php,94.7,80.0,6.0,0.0,4.58,1.28,48.0,26.0,39.0,13.0,5.0,0.0,7.6,jose-urquidy,"Jose Urquidy (HOU - RP,SP)",Jose Urquidy,Urquidy,HOU,"RP,SP",,6-5-0SV|4.58|1.28|7.60K9,,,,,,,,,,,,"6-5-0SV|4.58|1.28|7.60K9
",555.0
1083,Josh Donaldson_FA,200.0,27.0,9,28.0,1.0,0.22,0.308,44,10.0,0.0,26.0,61.0,0.409,0.717,102,H,https://www.fantasypros.com/mlb/players/josh-donaldson.php,,,,,,,,,,,,,,josh-donaldson,Josh Donaldson (FA - 3B),Josh Donaldson,Donaldson,FA,3B,FA,.220|27R|9HR|28RBI|1SB,,,,,,,,,,,,".220|27R|9HR|28RBI|1SB
",792.0
1084,Josh Fleming_FA,,,5,,,,,39,,,,,,,47,P,https://www.fantasypros.com/mlb/players/josh-fleming.php,35.8,22.0,2.0,0.0,4.39,1.36,17.0,9.0,10.0,3.0,2.0,1.0,5.53,josh-fleming,"Josh Fleming (FA - RP,SP)",Josh Fleming,Fleming,FA,"RP,SP",FA,2-2-0SV|4.39|1.36|5.53K9,,,,,,,,,,,,"2-2-0SV|4.39|1.36|5.53K9
",1183.0
1085,Josh H. Smith_TEX,174.0,23.0,4,18.0,3.0,0.225,0.303,39,8.0,1.0,20.0,46.0,0.352,0.656,79,H,https://www.fantasypros.com/mlb/players/josh-smith-ss.php,,,,,,,,,,,,,,josh-smith-ss,"Josh H. Smith (TEX - 3B,OF,SS)",Josh H. Smith,H. Smith,TEX,"3B,OF,SS",,.225|23R|4HR|18RBI|3SB,,,,,,,,,,,,".225|23R|4HR|18RBI|3SB
",929.0
1086,Josh Harrison_FA,151.0,17.0,3,16.0,1.0,0.251,0.29,38,7.0,1.0,8.0,29.0,0.361,0.65,69,H,https://www.fantasypros.com/mlb/players/josh-harrison.php,,,,,,,,,,,,,,josh-harrison,"Josh Harrison (FA - 2B,3B)",Josh Harrison,Harrison,FA,"2B,3B",FA,.251|17R|3HR|16RBI|1SB,,,,,,,,,,,,".251|17R|3HR|16RBI|1SB
",987.0
1087,Josh Sborz_TEX,,,8,,,,,56,,,,,,,187,P,https://www.fantasypros.com/mlb/players/josh-sborz.php,67.1,84.0,4.0,2.0,4.1,1.23,31.0,26.0,65.0,0.0,3.0,0.0,11.27,josh-sborz,Josh Sborz (TEX - RP),Josh Sborz,Sborz,TEX,RP,,4-3-2SV|4.10|1.23|11.27K9,,,,,,,,,,,,"4-3-2SV|4.10|1.23|11.27K9
",413.0
1088,Josh Simpson_MIA,,,2,,,,,16,,,,,,,33,P,https://www.fantasypros.com/mlb/players/josh-simpson.php,17.5,19.0,1.0,0.0,4.05,1.39,8.0,9.0,17.0,0.0,1.0,0.0,9.77,josh-simpson,Josh Simpson (MIA - RP),Josh Simpson,Simpson,MIA,RP,,1-1-0SV|4.05|1.39|9.77K9,,,,,,,,,,,,"1-1-0SV|4.05|1.39|9.77K9
",1341.0
1089,Josh Staumont_MIN,,,4,,,,,23,,,,,,,64,P,https://www.fantasypros.com/mlb/players/josh-staumont.php,27.7,33.0,1.0,2.0,4.12,1.36,13.0,15.0,28.0,0.0,1.0,0.0,10.72,josh-staumont,Josh Staumont (MIN - RP),Josh Staumont,Staumont,MIN,RP,,1-1-2SV|4.12|1.36|10.72K9,,,,,,,,,,,,"1-1-2SV|4.12|1.36|10.72K9
",1024.0
1090,Josh Taylor_KC,,,4,,,,,37,,,,,,,71,P,https://www.fantasypros.com/mlb/players/josh-taylor.php,38.1,45.0,2.0,0.0,4.77,1.43,20.0,17.0,38.0,0.0,2.0,0.0,10.63,josh-taylor,Josh Taylor (KC - RP),Josh Taylor,Taylor,KC,RP,,2-2-0SV|4.77|1.43|10.63K9,,,,,,,,,,,,"2-2-0SV|4.77|1.43|10.63K9
",975.0
1091,Josh Walker_NYM,,,3,,,,,17,,,,,,,38,P,https://www.fantasypros.com/mlb/players/josh-walker.php,19.0,19.0,1.0,0.0,3.96,1.3,8.0,7.0,21.0,0.0,1.0,0.0,9.0,josh-walker,Josh Walker (NYM - RP),Josh Walker,Walker,NYM,RP,,1-1-0SV|3.96|1.30|9.00K9,,,,,,,,,,,,"1-1-0SV|3.96|1.30|9.00K9
",1271.0
1092,Josh Winckowski_BOS,,,9,,,,,74,,,,,,,144,P,https://www.fantasypros.com/mlb/players/josh-winckowski.php,71.1,66.0,3.0,1.0,4.19,1.4,33.0,26.0,61.0,3.0,5.0,0.0,8.35,josh-winckowski,Josh Winckowski (BOS - RP),Josh Winckowski,Winckowski,BOS,RP,,3-5-1SV|4.19|1.40|8.35K9,,,,,,,,,,,,"3-5-1SV|4.19|1.40|8.35K9
",595.0
1093,Josh Winder_MIN,,,6,,,,,42,,,,,,,70,P,https://www.fantasypros.com/mlb/players/josh-winder.php,42.1,36.0,2.0,0.0,4.35,1.35,20.0,14.0,36.0,0.0,2.0,0.0,7.7,josh-winder,Josh Winder (MIN - RP),Josh Winder,Winder,MIN,RP,,2-2-0SV|4.35|1.35|7.70K9,,,,,,,,,,,,"2-2-0SV|4.35|1.35|7.70K9
",980.0
1094,Joshua Palacios_PIT,276.0,35.0,9,37.0,7.0,0.26,0.313,72,13.0,2.0,21.0,62.0,0.424,0.737,153,H,https://www.fantasypros.com/mlb/players/josh-palacios.php,,,,,,,,,,,,,,josh-palacios,Joshua Palacios (PIT - OF),Joshua Palacios,Palacios,PIT,OF,,.260|35R|9HR|37RBI|7SB,,,,,,,,,,,,".260|35R|9HR|37RBI|7SB
",544.0
1095,Josimar Cousin_CWS,,,1,,,,,9,,,,,,,13,P,https://www.fantasypros.com/mlb/players/josimar-cousin.php,8.4,8.0,0.0,0.0,4.82,1.43,5.0,3.0,6.0,1.0,0.0,0.0,8.57,josimar-cousin,Josimar Cousin (CWS - SP),Josimar Cousin,Cousin,CWS,SP,,0-0-0SV|4.82|1.43|8.57K9,,,,,,,,,,,,"0-0-0SV|4.82|1.43|8.57K9
",1573.0
1096,Juan Brito_CLE,42.0,5.0,1,5.0,1.0,0.245,0.338,10,2.0,0.0,6.0,9.0,0.369,0.707,23,H,https://www.fantasypros.com/mlb/players/juan-brito.php,,,,,,,,,,,,,,juan-brito,"Juan Brito (CLE - 2B,3B,SS)",Juan Brito,Brito,CLE,"2B,3B,SS",,.245|5R|1HR|5RBI|1SB,,,,,,,,,,,,".245|5R|1HR|5RBI|1SB
",1455.0
1097,Juan Mejia_COL,,,1,,,,,8,,,,,,,9,P,https://www.fantasypros.com/mlb/players/juan-mejia.php,7.1,5.0,0.0,0.0,5.49,1.55,4.0,3.0,7.0,0.0,0.0,0.0,6.34,juan-mejia,Juan Mejia (COL - RP),Juan Mejia,Mejia,COL,RP,,0-0-0SV|5.49|1.55|6.34K9,,,,,,,,,,,,"0-0-0SV|5.49|1.55|6.34K9
",1595.0
1098,Juan Yepez_WSH,167.0,21.0,7,22.0,1.0,0.243,0.295,41,9.0,0.0,13.0,43.0,0.422,0.718,85,H,https://www.fantasypros.com/mlb/players/juan-yepez.php,,,,,,,,,,,,,,juan-yepez,"Juan Yepez (WSH - 1B,OF)",Juan Yepez,Yepez,WSH,"1B,OF",MiLB,.243|21R|7HR|22RBI|1SB,,,,,,,,,,,,".243|21R|7HR|22RBI|1SB
",894.0
1099,Julio Carreras_COL,110.0,13.0,2,11.0,2.0,0.244,0.294,27,6.0,1.0,8.0,29.0,0.363,0.657,46,H,https://www.fantasypros.com/mlb/players/julio-carreras.php,,,,,,,,,,,,,,julio-carreras,Julio Carreras (COL - SS),Julio Carreras,Carreras,COL,SS,,.244|13R|2HR|11RBI|2SB,,,,,,,,,,,,".244|13R|2HR|11RBI|2SB
",1190.0
1100,Julio Teheran_FA,,,17,,,,,104,,,,,,,121,P,https://www.fantasypros.com/mlb/players/julio-teheran.php,95.7,69.0,5.0,0.0,4.78,1.36,51.0,27.0,17.0,17.0,6.0,0.0,6.49,julio-teheran,Julio Teheran (FA - SP),Julio Teheran,Teheran,FA,SP,FA,5-6-0SV|4.78|1.36|6.49K9,,,,,,,,,,,,"5-6-0SV|4.78|1.36|6.49K9
",690.0
1101,Julio Urias_FA,,,18,,,,,114,,,,,,,217,P,https://www.fantasypros.com/mlb/players/julio-urias.php,118.7,112.0,7.0,0.0,4.04,1.22,53.0,31.0,21.0,21.0,7.0,0.0,8.49,julio-urias,Julio Urias (FA - SP),Julio Urias,Urias,FA,SP,FA,7-7-0SV|4.04|1.22|8.49K9,,,,,,,,,,,,"7-7-0SV|4.04|1.22|8.49K9
",346.0
1102,Jurickson Profar_FA,320.0,44.0,8,34.0,3.0,0.241,0.325,77,17.0,1.0,39.0,63.0,0.375,0.7,177,H,https://www.fantasypros.com/mlb/players/jurickson-profar.php,,,,,,,,,,,,,,jurickson-profar,Jurickson Profar (FA - OF),Jurickson Profar,Profar,FA,OF,FA,.241|44R|8HR|34RBI|3SB,,,,,,,,,,,,".241|44R|8HR|34RBI|3SB
",442.0
1103,Justin Bruihl_CIN,,,1,,,,,14,,,,,,,28,P,https://www.fantasypros.com/mlb/players/justin-bruihl.php,14.7,12.0,1.0,0.0,3.89,1.41,6.0,6.0,15.0,0.0,0.0,0.0,7.35,justin-bruihl,Justin Bruihl (CIN - RP),Justin Bruihl,Bruihl,CIN,RP,NRI,1-0-0SV|3.89|1.41|7.35K9,,,,,,,,,,,,"1-0-0SV|3.89|1.41|7.35K9
",1401.0
1104,Justin Dunn_FA,,,10,,,,,63,,,,,,,69,P,https://www.fantasypros.com/mlb/players/justin-dunn.php,60.3,50.0,3.0,0.0,5.27,1.49,35.0,27.0,11.0,11.0,4.0,0.0,7.46,justin-dunn,Justin Dunn (FA - SP),Justin Dunn,Dunn,FA,SP,FA,3-4-0SV|5.27|1.49|7.46K9,,,,,,,,,,,,"3-4-0SV|5.27|1.49|7.46K9
",988.0
1105,Justin Foscue_TEX,56.0,7.0,2,6.0,1.0,0.228,0.308,13,3.0,0.0,7.0,12.0,0.369,0.678,31,H,https://www.fantasypros.com/mlb/players/justin-foscue.php,,,,,,,,,,,,,,justin-foscue,"Justin Foscue (TEX - 1B,2B,3B)",Justin Foscue,Foscue,TEX,"1B,2B,3B",,.228|7R|2HR|6RBI|1SB,,,,,,,,,,,,".228|7R|2HR|6RBI|1SB
",1368.0
1106,Justin Garza_FA,,,3,,,,,20,,,,,,,26,P,https://www.fantasypros.com/mlb/players/justin-garza.php,19.8,18.0,1.0,0.0,5.02,1.54,11.0,11.0,15.0,0.0,1.0,0.0,8.18,justin-garza,Justin Garza (FA - RP),Justin Garza,Garza,FA,RP,FA,1-1-0SV|5.02|1.54|8.18K9,,,,,,,,,,,,"1-1-0SV|5.02|1.54|8.18K9
",1423.0
1107,Justin Martinez_ARI,,,3,,,,,22,,,,,,,51,P,https://www.fantasypros.com/mlb/players/justin-martinez.php,26.7,32.0,1.0,0.0,4.15,1.48,12.0,17.0,27.0,0.0,1.0,0.0,10.79,justin-martinez,Justin Martinez (ARI - RP),Justin Martinez,Martinez,ARI,RP,,1-1-0SV|4.15|1.48|10.79K9,,,,,,,,,,,,"1-1-0SV|4.15|1.48|10.79K9
",1145.0
1108,Justin Slaten_BOS,,,8,,,,,38,,,,,,,59,P,https://www.fantasypros.com/mlb/players/justin-slaten.php,38.3,38.0,1.0,0.0,4.99,1.52,21.0,20.0,38.0,0.0,2.0,0.0,8.93,justin-slaten,Justin Slaten (BOS - RP),Justin Slaten,Slaten,BOS,RP,,1-2-0SV|4.99|1.52|8.93K9,,,,,,,,,,,,"1-2-0SV|4.99|1.52|8.93K9
",1063.0
1109,Justin Topa_SEA,,,6,,,,,58,,,,,,,160,P,https://www.fantasypros.com/mlb/players/justin-topa.php,61.1,54.0,3.0,2.0,3.57,1.27,24.0,19.0,64.0,0.0,3.0,0.0,7.95,justin-topa,Justin Topa (SEA - RP),Justin Topa,Topa,SEA,RP,,3-3-2SV|3.57|1.27|7.95K9,,,,,,,,,,,,"3-3-2SV|3.57|1.27|7.95K9
",509.0
1110,Justin Wilson_FA,,,5,,,,,38,,,,,,,70,P,https://www.fantasypros.com/mlb/players/justin-wilson.php,41.0,40.0,2.0,0.0,4.1,1.35,19.0,17.0,41.0,0.0,2.0,0.0,8.78,justin-wilson,Justin Wilson (FA - RP),Justin Wilson,Wilson,FA,RP,FA,2-2-0SV|4.10|1.35|8.78K9,,,,,,,,,,,,"2-2-0SV|4.10|1.35|8.78K9
",981.0
1111,Justin Yeager_MIL,,,2,,,,,17,,,,,,,28,P,https://www.fantasypros.com/mlb/players/justin-yeager.php,18.2,18.0,1.0,0.0,4.76,1.48,10.0,10.0,18.0,0.0,1.0,0.0,8.9,justin-yeager,Justin Yeager (MIL - RP),Justin Yeager,Yeager,MIL,RP,MiLB,1-1-0SV|4.76|1.48|8.90K9,,,,,,,,,,,,"1-1-0SV|4.76|1.48|8.90K9
",1402.0
1112,Justyn-Henry Malloy_DET,87.0,12.0,3,11.0,1.0,0.242,0.361,21,4.0,0.0,16.0,27.0,0.379,0.74,47,H,https://www.fantasypros.com/mlb/players/justyn-henry-malloy.php,,,,,,,,,,,,,,justyn-henry-malloy,"Justyn-Henry Malloy (DET - 3B,OF)",Justyn-Henry Malloy,Malloy,DET,"3B,OF",MiLB,.242|12R|3HR|11RBI|1SB,,,,,,,,,,,,".242|12R|3HR|11RBI|1SB
",1184.0
1113,Kade McClure_FA,,,3,,,,,21,,,,,,,31,P,https://www.fantasypros.com/mlb/players/kade-mcclure.php,20.3,16.0,1.0,0.0,4.38,1.38,10.0,7.0,20.0,0.0,1.0,0.0,7.09,kade-mcclure,"Kade McClure (FA - RP,SP)",Kade McClure,McClure,FA,"RP,SP",FA,1-1-0SV|4.38|1.38|7.09K9,,,,,,,,,,,,"1-1-0SV|4.38|1.38|7.09K9
",1369.0
1114,Kai-Wei Teng_SF,,,5,,,,,41,,,,,,,79,P,https://www.fantasypros.com/mlb/players/kai-wei-teng.php,42.9,45.0,2.0,0.0,4.43,1.37,21.0,18.0,37.0,1.0,2.0,0.0,9.44,kai-wei-teng,Kai-Wei Teng (SF - SP),Kai-Wei Teng,Teng,SF,SP,,2-2-0SV|4.43|1.37|9.44K9,,,,,,,,,,,,"2-2-0SV|4.43|1.37|9.44K9
",930.0
1115,Kaleb Ort_MIA,,,4,,,,,22,,,,,,,44,P,https://www.fantasypros.com/mlb/players/kaleb-ort.php,24.3,26.0,1.0,0.0,4.35,1.37,12.0,11.0,24.0,0.0,1.0,0.0,9.63,kaleb-ort,Kaleb Ort (MIA - RP),Kaleb Ort,Ort,MIA,RP,,1-1-0SV|4.35|1.37|9.63K9,,,,,,,,,,,,"1-1-0SV|4.35|1.37|9.63K9
",1211.0
1116,Karl Kauffmann_COL,,,4,,,,,26,,,,,,,4,P,https://www.fantasypros.com/mlb/players/karl-kauffmann.php,21.8,15.0,1.0,0.0,8.38,1.76,20.0,12.0,18.0,0.0,1.0,0.0,6.19,karl-kauffmann,"Karl Kauffmann (COL - RP,SP)",Karl Kauffmann,Kauffmann,COL,"RP,SP",MiLB,1-1-0SV|8.38|1.76|6.19K9,,,,,,,,,,,,"1-1-0SV|8.38|1.76|6.19K9
",1619.0
1117,Keaton Winn_SF,,,14,,,,,106,,,,,,,182,P,https://www.fantasypros.com/mlb/players/keaton-winn.php,107.3,92.0,6.0,0.0,4.05,1.29,48.0,32.0,40.0,16.0,6.0,0.0,7.72,keaton-winn,Keaton Winn (SF - SP),Keaton Winn,Winn,SF,SP,,6-6-0SV|4.05|1.29|7.72K9,,,,,,,,,,,,"6-6-0SV|4.05|1.29|7.72K9
",424.0
1118,Keegan Akin_BAL,,,5,,,,,38,,,,,,,77,P,https://www.fantasypros.com/mlb/players/keegan-akin-p.php,39.5,41.0,2.0,0.0,4.12,1.31,18.0,13.0,29.0,3.0,2.0,0.0,9.34,keegan-akin-p,Keegan Akin (BAL - RP),Keegan Akin,Akin,BAL,RP,,2-2-0SV|4.12|1.31|9.34K9,,,,,,,,,,,,"2-2-0SV|4.12|1.31|9.34K9
",945.0
1119,Keegan Thompson_CHC,,,6,,,,,39,,,,,,,78,P,https://www.fantasypros.com/mlb/players/keegan-thompson.php,42.0,40.0,2.0,0.0,4.37,1.39,20.0,19.0,38.0,0.0,2.0,0.0,8.57,keegan-thompson,Keegan Thompson (CHC - RP),Keegan Thompson,Thompson,CHC,RP,,2-2-0SV|4.37|1.39|8.57K9,,,,,,,,,,,,"2-2-0SV|4.37|1.39|8.57K9
",936.0
1120,Keider Montero_DET,,,3,,,,,21,,,,,,,40,P,https://www.fantasypros.com/mlb/players/keider-montero.php,22.1,20.0,1.0,0.0,4.21,1.28,10.0,7.0,22.0,0.0,1.0,0.0,8.14,keider-montero,Keider Montero (DET - SP),Keider Montero,Montero,DET,SP,,1-1-0SV|4.21|1.28|8.14K9,,,,,,,,,,,,"1-1-0SV|4.21|1.28|8.14K9
",1254.0
1121,Kelvin Caceres_LAA,,,4,,,,,27,,,,,,,44,P,https://www.fantasypros.com/mlb/players/kelvin-caceres.php,30.3,31.0,1.0,0.0,4.66,1.6,16.0,21.0,35.0,0.0,2.0,0.0,9.21,kelvin-caceres,Kelvin Caceres (LAA - RP),Kelvin Caceres,Caceres,LAA,RP,,1-2-0SV|4.66|1.60|9.21K9,,,,,,,,,,,,"1-2-0SV|4.66|1.60|9.21K9
",1212.0
1122,Ken Waldichuk_OAK,,,13,,,,,94,,,,,,,157,P,https://www.fantasypros.com/mlb/players/ken-waldichuk.php,99.9,93.0,4.0,0.0,4.38,1.36,49.0,42.0,25.0,18.0,6.0,0.0,8.38,ken-waldichuk,"Ken Waldichuk (OAK - RP,SP)",Ken Waldichuk,Waldichuk,OAK,"RP,SP",,4-6-0SV|4.38|1.36|8.38K9,,,,,,,,,,,,"4-6-0SV|4.38|1.36|8.38K9
",521.0
1123,Kenedy Corona_HOU,49.0,6.0,2,6.0,2.0,0.215,0.282,11,2.0,0.0,5.0,15.0,0.374,0.656,22,H,https://www.fantasypros.com/mlb/players/kenedy-corona.php,,,,,,,,,,,,,,kenedy-corona,Kenedy Corona (HOU - OF),Kenedy Corona,Corona,HOU,OF,,.215|6R|2HR|6RBI|2SB,,,,,,,,,,,,".215|6R|2HR|6RBI|2SB
",1468.0
1124,Kenny Rosenberg_LAA,,,7,,,,,51,,,,,,,78,P,https://www.fantasypros.com/mlb/players/kenny-rosenberg.php,51.6,45.0,3.0,0.0,4.37,1.43,25.0,23.0,22.0,7.0,3.0,0.0,7.85,kenny-rosenberg,"Kenny Rosenberg (LAA - RP,SP)",Kenny Rosenberg,Rosenberg,LAA,"RP,SP",,3-3-0SV|4.37|1.43|7.85K9,,,,,,,,,,,,"3-3-0SV|4.37|1.43|7.85K9
",937.0
1125,Kevin Alcantara_CHC,48.0,6.0,1,6.0,1.0,0.241,0.297,12,2.0,1.0,4.0,14.0,0.376,0.673,22,H,https://www.fantasypros.com/mlb/players/kevin-alcantara.php,,,,,,,,,,,,,,kevin-alcantara,Kevin Alcantara (CHC - OF),Kevin Alcantara,Alcantara,CHC,OF,,.241|6R|1HR|6RBI|1SB,,,,,,,,,,,,".241|6R|1HR|6RBI|1SB
",1469.0
1126,Kevin Kelly_TB,,,7,,,,,52,,,,,,,121,P,https://www.fantasypros.com/mlb/players/kevin-kelly.php,55.1,48.0,3.0,1.0,3.89,1.26,24.0,17.0,54.0,0.0,3.0,0.0,7.84,kevin-kelly,Kevin Kelly (TB - RP),Kevin Kelly,Kelly,TB,RP,,3-3-1SV|3.89|1.26|7.84K9,,,,,,,,,,,,"3-3-1SV|3.89|1.26|7.84K9
",691.0
1127,Kevin Kiermaier_TOR,349.0,48.0,8,39.0,11.0,0.252,0.306,88,18.0,4.0,28.0,87.0,0.397,0.703,176,H,https://www.fantasypros.com/mlb/players/kevin-kiermaier.php,,,,,,,,,,,,,,kevin-kiermaier,Kevin Kiermaier (TOR - OF),Kevin Kiermaier,Kiermaier,TOR,OF,,.252|48R|8HR|39RBI|11SB,,,,,,,,,,,,".252|48R|8HR|39RBI|11SB
",446.0
1128,Kevin Kopps_SD,,,1,,,,,12,,,,,,,17,P,https://www.fantasypros.com/mlb/players/kevin-kopps.php,11.6,10.0,0.0,0.0,4.69,1.52,6.0,6.0,12.0,0.0,0.0,0.0,7.76,kevin-kopps,"Kevin Kopps (SD - RP,SP)",Kevin Kopps,Kopps,SD,"RP,SP",MiLB,0-0-0SV|4.69|1.52|7.76K9,,,,,,,,,,,,"0-0-0SV|4.69|1.52|7.76K9
",1526.0
1129,Kevin Newman_ARI,115.0,13.0,1,12.0,3.0,0.266,0.311,31,7.0,0.0,8.0,18.0,0.377,0.688,58,H,https://www.fantasypros.com/mlb/players/kevin-newman.php,,,,,,,,,,,,,,kevin-newman,"Kevin Newman (ARI - 1B,2B,3B,SS)",Kevin Newman,Newman,ARI,"1B,2B,3B,SS",NRI,.266|13R|1HR|12RBI|3SB,,,,,,,,,,,,".266|13R|1HR|12RBI|3SB
",1073.0
1130,Kevin Pillar_FA,175.0,21.0,7,23.0,3.0,0.234,0.274,41,8.0,1.0,10.0,43.0,0.403,0.677,87,H,https://www.fantasypros.com/mlb/players/kevin-pillar.php,,,,,,,,,,,,,,kevin-pillar,Kevin Pillar (FA - OF),Kevin Pillar,Pillar,FA,OF,FA,.234|21R|7HR|23RBI|3SB,,,,,,,,,,,,".234|21R|7HR|23RBI|3SB
",885.0
